kelas_id,dosen_id,kuesioner,skor_kues,nilai_akhir
2021188864,1070,"{""25"": 3.6938775510204082, ""26"": 3.9387755102040816, ""27"": 3.9387755102040816}","{""1"": 3.4081632653061224, ""2"": 3.7714285714285714, ""3"": 3.5714285714285715}",3.7067549923850137
2021130475,930,"{""25"": 3.7500000000000000, ""26"": 3.7500000000000000, ""27"": 3.7916666666666667}","{""1"": 3.6111111111111111, ""2"": 3.5666666666666667, ""3"": 3.6875000000000000}",3.7187962962962963
2021126198,563,"{""25"": 3.3783783783783784, ""26"": 3.4594594594594595, ""27"": 3.7027027027027027}","{""1"": 3.4324324324324324, ""2"": 3.5513513513513514, ""3"": 3.6216216216216216}",3.4755833906633907
2021126198,1803,"{""25"": 3.8378378378378378, ""26"": 3.8108108108108108, ""27"": 3.8378378378378378}","{""1"": 3.4324324324324324, ""2"": 3.7405405405405405, ""3"": 3.6216216216216216}",3.4881960032760033
2021116864,1266,"{""25"": 3.6400000000000000, ""26"": 3.6800000000000000, ""27"": 3.7600000000000000}","{""1"": 3.4933333333333333, ""2"": 3.4400000000000000, ""3"": 3.5400000000000000}",3.8422786928104575
2021130375,891,"{""25"": 3.8846153846153846, ""26"": 3.9615384615384615, ""27"": 4.0000000000000000}","{""1"": 3.7051282051282051, ""2"": 3.8615384615384615, ""3"": 3.7115384615384616}",3.7133470085470085
2021183969,782,"{""25"": 3.0806451612903226, ""26"": 3.4516129032258065, ""27"": 3.6612903225806452}","{""1"": 3.0806451612903226, ""2"": 3.3838709677419355, ""3"": 3.4112903225806452}",3.4939652785923754
2021191326,1093,"{""25"": 3.1044776119402985, ""26"": 3.3283582089552239, ""27"": 3.8059701492537313}","{""1"": 3.0945273631840796, ""2"": 3.4238805970149254, ""3"": 3.2238805970149254}",3.6242337299012185
2021164027,426,"{""25"": 3.6500000000000000, ""26"": 3.7000000000000000, ""27"": 3.7500000000000000}","{""1"": 3.5166666666666667, ""2"": 3.6800000000000000, ""3"": 3.6500000000000000}",3.7923585185185185
2021146571,644,"{""25"": 3.8333333333333333, ""26"": 3.8750000000000000, ""27"": 3.8333333333333333}","{""1"": 3.4861111111111111, ""2"": 3.7916666666666666, ""3"": 3.6250000000000000}",3.3279464859981933
2021146571,1743,"{""25"": 3.9166666666666667, ""26"": 3.7916666666666667, ""27"": 3.8750000000000000}","{""1"": 3.4861111111111111, ""2"": 3.8000000000000000, ""3"": 3.6250000000000000}",3.3285020415537489
2021195133,683,"{""25"": 3.7250000000000000, ""26"": 3.6000000000000000, ""27"": 3.7250000000000000}","{""1"": 3.4666666666666667, ""2"": 3.6750000000000000, ""3"": 3.5750000000000000}",3.6848344444444444
2021196593,593,"{""25"": 3.8750000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.8125000000000000, ""2"": 3.9750000000000000, ""3"": 3.9062500000000000}",3.7417833333333333
2021147013,710,"{""25"": 3.7916666666666667, ""26"": 3.7083333333333333, ""27"": 3.7500000000000000}","{""1"": 3.5000000000000000, ""2"": 3.7416666666666667, ""3"": 3.5208333333333334}",3.4645628571428571
2021192372,545,"{""25"": 3.4736842105263158, ""26"": 3.6315789473684211, ""27"": 3.7894736842105263}","{""1"": 3.4035087719298246, ""2"": 3.6000000000000000, ""3"": 3.6315789473684211}",3.8416162183235868
2021155578,205,"{""25"": 3.2307692307692308, ""26"": 3.5000000000000000, ""27"": 3.5384615384615385}","{""1"": 3.2179487179487180, ""2"": 3.4461538461538462, ""3"": 3.2692307692307693}",3.6370813526570048
2021159967,1265,"{""25"": 3.7727272727272727, ""26"": 3.8181818181818182, ""27"": 3.8484848484848485}","{""1"": 3.4393939393939394, ""2"": 3.7727272727272727, ""3"": 3.6363636363636364}",3.6584368302745768
2021131387,798,"{""25"": 3.6470588235294118, ""26"": 3.6764705882352941, ""27"": 3.7941176470588235}","{""1"": 3.4215686274509804, ""2"": 3.6176470588235294, ""3"": 3.5882352941176471}",3.6408167320261438
2021170376,41,"{""25"": 3.4193548387096774, ""26"": 3.7741935483870968, ""27"": 3.6774193548387097}","{""1"": 3.5161290322580645, ""2"": 3.4903225806451613, ""3"": 3.7580645161290323}",3.5691025167102586
2021170376,1660,"{""25"": 3.7741935483870968, ""26"": 3.7741935483870968, ""27"": 3.7741935483870968}","{""1"": 3.5161290322580645, ""2"": 3.5806451612903226, ""3"": 3.7580645161290323}",3.5751240220866027
2021170376,2878,"{""25"": 3.5925925925925926, ""26"": 3.7037037037037037, ""27"": 3.6666666666666667}","{""1"": 3.5161290322580645, ""2"": 3.5087216248506571, ""3"": 3.7580645161290323}",3.5703291196572917
2021137968,265,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.6666666666666667, ""2"": 3.9000000000000000, ""3"": 4.0000000000000000}",3.8282539682539683
2021137968,888,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.6666666666666667, ""2"": 3.9000000000000000, ""3"": 4.0000000000000000}",3.8282539682539683
2021273563,593,"{""25"": 3.8333333333333333, ""26"": 3.9166666666666667, ""27"": 3.8333333333333333}","{""1"": 3.6410256410256410, ""2"": 3.7782051282051282, ""3"": 3.6153846153846154}",2.97694102564102564
2021273563,782,"{""25"": 3.6923076923076923, ""26"": 3.6153846153846154, ""27"": 3.8461538461538462}","{""1"": 3.6410256410256410, ""2"": 3.6923076923076923, ""3"": 3.6153846153846154}",2.97121452991452992
2021254065,594,"{""25"": 3.8478260869565217, ""26"": 3.8913043478260870, ""27"": 3.9130434782608696}","{""1"": 3.5942028985507246, ""2"": 3.8043478260869565, ""3"": 3.6847826086956522}",3.6567122222222222
2021293682,437,"{""25"": 3.9523809523809524, ""26"": 3.9523809523809524, ""27"": 3.9047619047619048}","{""1"": 3.5873015873015873, ""2"": 3.8857142857142857, ""3"": 3.4761904761904762}",3.4112182010582011
2021278697,963,"{""25"": 3.6785714285714286, ""26"": 3.7142857142857143, ""27"": 3.7142857142857143}","{""1"": 3.3452380952380952, ""2"": 3.6571428571428572, ""3"": 3.5535714285714286}",3.668186629318394
2021267660,403,"{""25"": 3.5806451612903226, ""26"": 3.5806451612903226, ""27"": 3.6129032258064516}","{""1"": 3.3655913978494623, ""2"": 3.5677419354838710, ""3"": 3.3709677419354839}",3.2863393509638671
2021211955,905,"{""25"": 3.7878787878787879, ""26"": 3.7878787878787879, ""27"": 3.7878787878787879}","{""1"": 3.5757575757575758, ""2"": 3.5878787878787879, ""3"": 3.5606060606060607}",
2021211955,2825,"{""25"": 3.7272727272727273, ""26"": 3.7272727272727273, ""27"": 3.7878787878787879}","{""1"": 3.5757575757575758, ""2"": 3.5636363636363636, ""3"": 3.5606060606060607}",
2021226623,712,"{""25"": 3.5714285714285714, ""26"": 3.6071428571428571, ""27"": 3.5714285714285714}","{""1"": 3.3333333333333333, ""2"": 3.4714285714285714, ""3"": 3.4107142857142857}",3.5954084891240447
2021220844,684,"{""25"": 3.5882352941176471, ""26"": 3.7058823529411765, ""27"": 3.7647058823529412}","{""1"": 3.4019607843137255, ""2"": 3.5941176470588235, ""3"": 3.4264705882352942}",3.4281068452096286
2021259232,430,"{""25"": 3.3750000000000000, ""26"": 3.5416666666666667, ""27"": 3.7083333333333333}","{""1"": 3.4444444444444444, ""2"": 3.5000000000000000, ""3"": 3.4375000000000000}",3.6445474074074074
2021236604,1423,"{""25"": 3.8484848484848485, ""26"": 3.7575757575757576, ""27"": 3.7575757575757576}","{""1"": 3.5151515151515152, ""2"": 3.7636363636363637, ""3"": 3.6515151515151516}",3.5722468686868687
2021260726,1259,"{""25"": 3.8800000000000000, ""26"": 3.9200000000000000, ""27"": 3.9600000000000000}","{""1"": 3.7866666666666667, ""2"": 3.8800000000000000, ""3"": 3.8800000000000000}",3.70408229390681
2021216267,1260,"{""25"": 3.6333333333333333, ""26"": 3.6000000000000000, ""27"": 3.6333333333333333}","{""1"": 3.5555555555555556, ""2"": 3.4333333333333333, ""3"": 3.5500000000000000}",
2021261458,4637,"{""25"": 3.8400000000000000, ""26"": 3.8400000000000000, ""27"": 3.8400000000000000}","{""1"": 3.7866666666666667, ""2"": 3.8160000000000000, ""3"": 3.8600000000000000}",3.8900385185185185
2021111054,638,"{""25"": 3.7391304347826087, ""26"": 3.8260869565217391, ""27"": 3.7826086956521739}","{""1"": 3.6086956521739131, ""2"": 3.7739130434782609, ""3"": 3.8478260869565217}",3.6683344400527009
2021111054,1376,"{""25"": 3.7826086956521739, ""26"": 3.8260869565217391, ""27"": 3.7826086956521739}","{""1"": 3.6086956521739131, ""2"": 3.7826086956521739, ""3"": 3.8478260869565217}",3.6689141501976285
2021111054,1533,"{""25"": 3.6956521739130435, ""26"": 3.7826086956521739, ""27"": 3.7826086956521739}","{""1"": 3.6086956521739131, ""2"": 3.7565217391304348, ""3"": 3.8478260869565217}",3.6671750197628459
2021111054,2809,"{""25"": 3.8695652173913043, ""26"": 3.8695652173913043, ""27"": 3.7826086956521739}","{""1"": 3.6086956521739131, ""2"": 3.8086956521739130, ""3"": 3.8478260869565217}",3.6706532806324111
2021295316,282,"{""25"": 3.8275862068965517, ""26"": 3.8620689655172414, ""27"": 3.8793103448275862}","{""1"": 3.5287356321839080, ""2"": 3.8241379310344828, ""3"": 3.5948275862068966}",3.5629446743295019
2021250774,1169,"{""25"": 3.7222222222222222, ""26"": 3.6666666666666667, ""27"": 3.8333333333333333}","{""1"": 3.4444444444444445, ""2"": 3.7370370370370370, ""3"": 3.5277777777777778}",3.549311973216154
2021225344,393,"{""25"": 3.8412698412698413, ""26"": 3.8571428571428571, ""27"": 3.8412698412698413}","{""1"": 3.5132275132275132, ""2"": 3.7936507936507937, ""3"": 3.7301587301587302}",3.5270177072310406
2021204800,922,"{""25"": 3.6607142857142857, ""26"": 3.6964285714285714, ""27"": 3.8571428571428571}","{""1"": 3.3928571428571428, ""2"": 3.7071428571428571, ""3"": 3.5535714285714286}",3.4309961280249805
2021281891,287,"{""25"": 3.8125000000000000, ""26"": 3.8125000000000000, ""27"": 3.8750000000000000}","{""1"": 3.4708333333333333, ""2"": 3.7725000000000000, ""3"": 3.6812500000000000}",3.5723718970189702
2021216008,426,"{""25"": 3.4375000000000000, ""26"": 3.6562500000000000, ""27"": 3.7500000000000000}","{""1"": 3.3697916666666667, ""2"": 3.5875000000000000, ""3"": 3.4687500000000000}",3.4908012091503268
2021252478,207,"{""25"": 3.7230769230769231, ""26"": 3.7384615384615385, ""27"": 3.7230769230769231}","{""1"": 3.5025641025641026, ""2"": 3.7107692307692308, ""3"": 3.6076923076923077}",3.5834324786324786
2021252478,963,"{""25"": 3.2923076923076923, ""26"": 3.3538461538461538, ""27"": 3.6461538461538462}","{""1"": 3.5025641025641026, ""2"": 3.5323076923076923, ""3"": 3.6076923076923077}",3.5715350427350427
2021224175,430,"{""25"": 3.1898734177215190, ""26"": 3.2151898734177215, ""27"": 3.6708860759493671}","{""1"": 3.2278481012658228, ""2"": 3.3670886075949367, ""3"": 3.3797468354430380}",3.4187428535708705
2021232216,1363,"{""25"": 3.9454545454545455, ""26"": 3.8363636363636364, ""27"": 3.8909090909090909}","{""1"": 3.5696969696969697, ""2"": 3.8690909090909091, ""3"": 3.6727272727272727}",3.3992718037518037
2021291722,752,"{""25"": 3.7068965517241379, ""26"": 3.6379310344827586, ""27"": 3.8793103448275862}","{""1"": 3.4425287356321839, ""2"": 3.7241379310344827, ""3"": 3.5689655172413793}",3.3873988122605364
2021202077,1259,"{""25"": 3.6885245901639344, ""26"": 3.7868852459016393, ""27"": 3.8196721311475410}","{""1"": 3.3551912568306011, ""2"": 3.7147540983606557, ""3"": 3.6229508196721312}",3.5053588494685045
2021244302,563,"{""25"": 2.8536585365853659, ""26"": 3.1463414634146341, ""27"": 3.3658536585365854}","{""1"": 2.9593495934959350, ""2"": 3.1463414634146341, ""3"": 3.2195121951219512}",3.2821640263259775
2021296391,1133,"{""25"": 3.8571428571428571, ""26"": 3.8571428571428571, ""27"": 3.9365079365079365}","{""1"": 3.5978835978835979, ""2"": 3.8412698412698413, ""3"": 3.6666666666666667}",3.6021172378239045
2021296186,1363,"{""25"": 3.8545454545454545, ""26"": 3.7454545454545455, ""27"": 3.8909090909090909}","{""1"": 3.4727272727272727, ""2"": 3.8109090909090909, ""3"": 3.6909090909090910}",3.3610763636363636
2021268073,533,"{""25"": 3.5128205128205128, ""26"": 3.5000000000000000, ""27"": 3.7564102564102564}","{""1"": 3.4273504273504273, ""2"": 3.6205128205128205, ""3"": 3.5961538461538462}",3.4888568358036712
2021268073,1803,"{""25"": 3.8717948717948718, ""26"": 3.8717948717948718, ""27"": 3.8589743589743590}","{""1"": 3.4273504273504273, ""2"": 3.7871794871794872, ""3"": 3.5961538461538462}",3.4999679469147824
2021220034,441,"{""25"": 3.2500000000000000, ""26"": 3.6000000000000000, ""27"": 3.6500000000000000}","{""1"": 3.2166666666666667, ""2"": 3.4300000000000000, ""3"": 3.4000000000000000}",2.9989047342995169
2021294561,545,"{""25"": 3.3174603174603175, ""26"": 3.6349206349206349, ""27"": 3.8730158730158730}","{""1"": 3.4179894179894180, ""2"": 3.6190476190476191, ""3"": 3.5158730158730159}",3.6397173368606702
2021287153,337,"{""25"": 3.0468750000000000, ""26"": 3.1875000000000000, ""27"": 3.5625000000000000}","{""1"": 3.1666666666666667, ""2"": 3.3531250000000000, ""3"": 3.3593750000000000}",3.443939595959596
2021287153,956,"{""25"": 3.6875000000000000, ""26"": 3.5781250000000000, ""27"": 3.6250000000000000}","{""1"": 3.1666666666666667, ""2"": 3.5718750000000000, ""3"": 3.3593750000000000}",3.4585229292929293
2021247511,225,"{""25"": 3.5256410256410256, ""26"": 3.6794871794871795, ""27"": 3.8205128205128205}","{""1"": 3.4273504273504274, ""2"": 3.6871794871794872, ""3"": 3.6025641025641026}",3.6110552129539471
2021256718,930,"{""25"": 3.7692307692307692, ""26"": 3.7538461538461538, ""27"": 3.8307692307692308}","{""1"": 3.4307692307692308, ""2"": 3.6953846153846154, ""3"": 3.5307692307692308}",3.6134554778554779
2021256718,1803,"{""25"": 3.8923076923076923, ""26"": 3.8769230769230769, ""27"": 3.8923076923076923}","{""1"": 3.4307692307692308, ""2"": 3.7569230769230769, ""3"": 3.5307692307692308}",3.617558041958042
2021269110,644,"{""25"": 3.9066666666666667, ""26"": 3.9466666666666667, ""27"": 3.9466666666666667}","{""1"": 3.5066666666666667, ""2"": 3.8693333333333334, ""3"": 3.6733333333333334}",3.5837900144300144
2021264175,712,"{""25"": 3.7818181818181818, ""26"": 3.6545454545454545, ""27"": 3.7818181818181818}","{""1"": 3.2606060606060606, ""2"": 3.5963636363636364, ""3"": 3.4636363636363637}",3.4824707488679902
2021264175,1070,"{""25"": 3.5272727272727273, ""26"": 3.8000000000000000, ""27"": 3.6909090909090909}","{""1"": 3.2606060606060606, ""2"": 3.5563636363636364, ""3"": 3.4636363636363637}",3.4798040822013236
2021268893,1070,"{""25"": 3.7941176470588235, ""26"": 3.8529411764705882, ""27"": 3.8382352941176471}","{""1"": 3.5637254901960784, ""2"": 3.7705882352941176, ""3"": 3.5955882352941177}",3.5766601307189542
2021297552,956,"{""25"": 3.6250000000000000, ""26"": 3.7142857142857143, ""27"": 3.8035714285714286}","{""1"": 3.2678571428571429, ""2"": 3.6357142857142857, ""3"": 3.5892857142857143}",3.5708838095238095
2021158453,683,"{""25"": 3.7538461538461538, ""26"": 3.6307692307692308, ""27"": 3.8307692307692308}","{""1"": 3.3948717948717948, ""2"": 3.6953846153846154, ""3"": 3.6076923076923077}",3.6527576068376068
2021158453,1168,"{""25"": 3.5076923076923077, ""26"": 3.5846153846153846, ""27"": 3.7538461538461538}","{""1"": 3.3948717948717948, ""2"": 3.6215384615384615, ""3"": 3.6076923076923077}",3.6478345299145299
2021208482,587,"{""25"": 3.8666666666666667, ""26"": 3.8666666666666667, ""27"": 3.9333333333333333}","{""1"": 3.8888888888888889, ""2"": 3.8800000000000000, ""3"": 3.9333333333333333}",3.8796787301587301
2021208482,1376,"{""25"": 3.9333333333333333, ""26"": 3.9333333333333333, ""27"": 3.9333333333333333}","{""1"": 3.8888888888888889, ""2"": 3.9066666666666666, ""3"": 3.9333333333333333}",3.8815834920634921
2021284548,763,"{""25"": 3.6666666666666667, ""26"": 3.6666666666666667, ""27"": 3.6666666666666667}","{""1"": 3.5555555555555556, ""2"": 3.6666666666666667, ""3"": 3.6666666666666667}",3.8616059259259259
2021284548,1108,"{""25"": 3.6666666666666667, ""26"": 3.6666666666666667, ""27"": 3.6666666666666667}","{""1"": 3.5555555555555556, ""2"": 3.6666666666666667, ""3"": 3.6666666666666667}",3.8616059259259259
2021247310,638,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.8
2021247310,1376,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.8
2021247310,1533,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.8
2021294962,395,"{""25"": 3.9444444444444444, ""26"": 3.8611111111111111, ""27"": 3.8888888888888889}","{""1"": 3.5370370370370370, ""2"": 3.7555555555555555, ""3"": 3.7638888888888889}",3.7112176843510177
2021294962,762,"{""25"": 3.7500000000000000, ""26"": 3.5833333333333333, ""27"": 3.6388888888888889}","{""1"": 3.5370370370370370, ""2"": 3.6111111111111111, ""3"": 3.7638888888888889}",3.7015880547213881
2021285890,265,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.8468685714285714
2021285890,1108,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.8468685714285714
2021103910,225,"{""25"": 3.8888888888888889, ""26"": 3.8888888888888889, ""27"": 4.0000000000000000}","{""1"": 3.5925925925925926, ""2"": 3.8444444444444445, ""3"": 3.5555555555555556}",3.4124104152637486
2021187368,1133,"{""25"": 3.7142857142857143, ""26"": 3.8571428571428571, ""27"": 3.8571428571428571}","{""1"": 3.2380952380952381, ""2"": 3.8000000000000000, ""3"": 3.7142857142857143}",3.4763638583638584
2021130125,963,"{""25"": 3.6129032258064516, ""26"": 3.4838709677419355, ""27"": 3.8870967741935484}","{""1"": 3.3870967741935484, ""2"": 3.6451612903225806, ""3"": 3.5887096774193549}",3.663778801843318
2021187465,963,"{""25"": 3.6486486486486486, ""26"": 3.6756756756756757, ""27"": 3.6756756756756757}","{""1"": 3.4594594594594595, ""2"": 3.6270270270270270, ""3"": 3.6081081081081081}",3.6232627842937277
2021117133,949,"{""25"": 3.8596491228070175, ""26"": 3.8245614035087719, ""27"": 3.8596491228070175}","{""1"": 3.4210526315789474, ""2"": 3.7964912280701754, ""3"": 3.6842105263157895}",3.7419322824474121
2021191465,1363,"{""25"": 3.8703703703703704, ""26"": 3.7592592592592593, ""27"": 3.8703703703703704}","{""1"": 3.5308641975308642, ""2"": 3.8518518518518519, ""3"": 3.6944444444444445}",3.613213874191652
2021190072,644,"{""25"": 3.9577464788732394, ""26"": 3.9154929577464789, ""27"": 3.8591549295774648}","{""1"": 3.5539906103286385, ""2"": 3.8901408450704225, ""3"": 3.7253521126760564}",3.6478385536611482
2021124387,426,"{""25"": 3.7936507936507937, ""26"": 3.6825396825396825, ""27"": 3.7777777777777778}","{""1"": 3.4074074074074074, ""2"": 3.7301587301587302, ""3"": 3.6428571428571429}",3.8007521987943879
2021124387,4637,"{""25"": 3.7777777777777778, ""26"": 3.6825396825396825, ""27"": 3.7142857142857143}","{""1"": 3.4074074074074074, ""2"": 3.7142857142857143, ""3"": 3.6428571428571429}",3.7996939977361868
2021263911,594,"{""25"": 4.0000000000000000, ""26"": 4.0000000000000000, ""27"": 4.0000000000000000}","{""1"": 3.9166666666666667, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.5751644444444444
2021168770,403,"{""25"": 3.7878787878787879, ""26"": 3.8484848484848485, ""27"": 3.8787878787878788}","{""1"": 3.2929292929292929, ""2"": 3.8121212121212121, ""3"": 3.7121212121212122}",3.5041587346331532
